Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Total_Spending,Total_Purchases,Average_Spend,Family_Size,Age,Engagement,Spending_Ratio,Customer_Days,Customer_Year,Customer_Month,Education_2n Cycle,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Marital_Status_Divorced,Marital_Status_Married,Marital_Status_Single,Marital_Status_Together,Marital_Status_Widow,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,Age_Group,Income_Level,Spending_Level
31615.0,1,0,82,2,3,20,6,11,9,2,2,0,3,7,0,0,0,0,0,0,0,51,5,8.5,2,50,0.0602409638554216,0.0016131072874493,470,2013,3,0,0,1,0,0,1,0,0,0,0,-3.063935281191582,0.539116993026086,-0.9342147218539281,-0.5030475716295836,1.2860515536051493,-1.0323069084400662,0.16354365485875583,0.17435432108004048,-0.8271900998783107,-0.03916851477849329,1.9804666229326413,-0.3763036095755848,-1.0745271741516704,1.7479891697148493,-0.4720506657797585,0.7806014996874235,0.008722881849588261,-0.965557141759018,0.04112584924010882,-0.2863823685851488,0.20494202867468966,-0.9034880584988627,0.12848078200046495,0.5755181230522199,-0.12011982344098907,Young,Low,Low
72025.0,0,0,27,833,33,549,151,133,233,1,4,3,8,3,0,0,0,0,0,0,0,1932,15,120.75,1,64,0.5357142857142857,0.0268236470163552,589,2012,11,0,0,1,0,0,0,0,0,1,0,5.443612771511488,-0.5329048528051232,-2.269056062000626,-2.0694488818254064,-0.2280448199421484,-1.2677557131982253,-0.5418425913526387,-1.4460607398036267,0.09186774673773523,-0.3077738314506159,-0.7547143663532326,-1.0502861970357942,-0.060616602922060614,0.04779009829968243,-0.04030013414058355,-0.46554615819791983,0.01982941701561198,0.49770553926571653,0.24229697457896346,-0.7414933208223329,-0.7068788437200072,1.926997415034161,2.0112073865718525,0.3313202568280278,-0.47501421151529255,Senior,High,High
52614.0,0,1,63,789,0,142,12,9,38,2,2,4,8,8,0,0,0,0,0,0,0,990,14,66.0,2,51,0.21875,0.0188159270170103,575,2012,12,0,0,0,0,1,0,0,1,0,0,0.6528907175562246,-2.1574055625770647,-0.8617092530640356,0.9798086763431308,-1.683817078370104,-1.0532813572575217,0.011409220339959973,2.1247086398424617,-1.0980648958588493,-0.3896885209589599,-0.9814000120740282,0.6388298226245118,-0.9911660255800222,-0.3942232878962485,0.2641125313609206,-0.4793176237308147,-0.5137835743332959,0.6380835234969348,0.10059991410021323,0.1991979338909018,-0.5058563746113461,-0.013227209836496228,0.7625899423164432,-0.024618534652686003,-1.3238052966805558,Young,Medium,High
35684.0,1,0,66,10,4,7,0,6,3,1,1,0,3,6,0,0,0,0,0,0,0,30,4,6.0,2,42,0.0597014925373134,0.0008406893652795,68,2014,4,1,0,0,0,0,0,1,0,0,0,-3.411920605686817,2.5410042333331333,-0.11843068452676361,0.05117986423681154,-0.7143256080029394,1.1231387249692777,1.2911865720956845,-0.1798383130413319,1.550120515121235,-1.061757682838681,1.7523033679371482,1.5900126257154896,0.27966602163445536,-0.6756134170306047,-0.719971484748648,0.06143518412967426,-0.815083708478856,0.06690764625481556,-0.2563935311587805,0.040709121317198345,-0.351788378482944,-0.17469827021685205,0.06322923114138385,0.17163981468102704,0.32818229760080797,Young,Low,Low
48178.0,1,1,69,159,4,45,6,2,38,6,5,1,4,8,0,0,0,0,0,0,0,254,10,23.09090909090909,3,51,0.1428571428571428,0.0052720064758504,609,2012,10,0,0,1,0,0,0,1,0,0,0,-2.1831427448733103,-3.0258115205955116,-0.7485564516577856,-0.8616572386349038,1.2704207407660248,0.6273278160417429,1.6189029098481522,0.10273497006170222,0.10596398991000101,0.13076771563597742,-0.30476856519421613,-0.07741495250552217,-0.3762586860018698,-0.437489288274622,-0.3410919612390706,-0.42901691242578527,0.10924363267178266,0.007975856287032217,0.2939991279825056,0.23344267390307274,-0.03841520085603445,-0.4124530727240551,0.19949961991360923,-0.10795932194476743,0.26551519468115653,Young,Medium,Medium
29548.0,1,0,52,7,1,6,3,1,11,1,1,1,2,4,1,0,0,0,0,0,0,29,4,5.8,2,56,0.0754716981132075,0.0009814206910555,304,2013,8,0,0,0,1,0,0,0,1,0,0,-3.0404523897716276,1.3974919556440604,-1.2281705628304018,1.2730334696867862,-0.8215767387952627,-0.11440795323476136,-1.1431702514567277,1.5411549478947915,0.9049450452711473,1.898465741894461,0.5354011673555326,-1.5419280433813518,0.48962249373169814,-0.6798034756977108,1.6167059032255966,-1.0264042353806102,-1.0015885988232816,0.861880410986407,0.4382074244912191,0.5111129043036762,-0.09357180321195827,-0.28994792045501505,-0.9510410741801258,1.0434474224014154,-0.8367071528211533,Middle_Age,Low,Low
63810.0,0,1,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,0,1371,19,68.55,2,60,0.4130434782608695,0.0214853238469856,595,2012,11,0,0,1,0,0,0,0,1,0,0,2.4719298335001434,-3.1156064799530108,-0.46431348950018053,0.6390306280906135,1.2011686511007393,-1.2157964596210615,0.10667031617753733,0.7088109307130147,-1.2019387406275797,1.3835579815836898,-1.0225111278914172,2.3718980828826517,-0.29170993732791906,0.0007834534817615596,0.1165989516815053,-0.4048192708506339,-0.7044717088806144,0.5304136859103461,-0.713597409733167,0.9092869150864165,-1.488305615036805,1.398490682274705,-0.3937893510785998,0.36368707989916127,-1.0703511477476992,Middle_Age,High,High
38578.0,1,1,2,38,4,22,3,3,3,3,3,0,3,8,0,0,0,0,0,0,1,73,6,10.428571428571429,3,54,2.0,0.0018922211565877,372,2013,6,0,0,0,0,1,0,0,1,0,0,-3.0074991479362483,-0.910061881958556,0.01005859201398104,2.295805382098153,-0.1787735184912391,0.9949343596543566,-2.3314424337320476,1.5274621872339615,-0.6488287520764071,-0.606510052688577,-0.7269906615550166,0.04734037704692562,-0.8190422673395362,-1.138331656953959,-0.7505437467076747,-0.36982843436534113,0.8114186820013417,-0.44190893545291837,-0.08611029735122461,-0.8563135531503867,0.01966532781792967,0.5159858075005692,-0.18718266866754962,-0.6306037325440931,0.3997996325382619,Middle_Age,Low,Low
46098.0,1,1,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,0,120,7,15.0,3,51,0.0804597701149425,0.0026030933425887,680,2012,8,0,0,0,1,0,0,0,1,0,0,-2.8415480035015364,-2.2347744585156697,-1.0311955057907654,0.31793233380629204,-0.6566519197053581,-1.013027877740498,-0.18897980915714263,1.6686135352114708,0.8971432183599698,2.5498236547430015,0.07126743728901903,0.1085945102726489,-0.3003535587563179,-0.9109847454821172,-0.15869610287500857,-0.6014096189103736,0.07242241449518474,0.18566899949810323,0.23888708841362707,-0.6193318827387448,0.23155457021289833,-0.7267968173502791,0.4865472266724579,0.32583929170614867,-0.26154821509129295,Young,Medium,Medium
22585.0,0,0,23,3,9,15,13,2,39,1,1,1,2,9,1,0,0,0,0,0,1,81,4,16.2,1,56,0.1666666666666666,0.0035862923935181,468,2013,3,0,0,1,0,0,0,0,1,0,0,-2.1943906402988254,1.1948152762053117,-2.6980003618515234,1.6981632221418226,1.608424302236371,0.6324370395430313,-2.1571840108898415,1.220589633177421,-0.7588644118165767,-0.09133302400252641,0.22159292160651714,-1.3477999821120719,1.4371554481362356,0.12077814192982166,1.8855204491923572,-0.39175683187497146,-1.4690633732244598,-0.035658389344179676,-1.4493748963358688,-1.0678871702184511,-0.4199732237510552,0.3308809527064443,-1.336264247254019,-0.18542099899336884,-0.49818672440921846,Middle_Age,Low,Low
30279.0,1,0,13,10,4,14,4,4,1,1,1,0,3,8,0,0,0,0,0,0,0,37,4,7.4,2,37,0.2857142857142857,0.0012219286657859,546,2012,12,0,0,1,0,0,0,0,1,0,0,-3.265971746341601,-0.05285327620828446,-3.390218491807424,0.11707561379570228,0.4261327612613826,-0.08007056895227767,-0.7642780895921363,0.34967942126306045,-1.157376815540454,0.6307718930362154,-0.9037100530735628,0.7033056773421388,-1.1695440524516179,-0.7025177364525742,-0.3775958795973537,-0.5667125950106456,-0.43040081598861724,-0.12260237942765916,0.43549784699898875,0.6025501465141271,-0.35245217647083243,-0.029517572381571357,0.10960801014507551,-0.1836136573807639,-1.0694566547740125,Young,Low,Low
66426.0,0,1,14,1043,24,97,32,24,157,2,3,5,10,6,0,0,0,0,0,0,0,1377,18,72.47368421052632,2,65,1.2,0.0207295226338687,270,2013,10,0,0,0,0,1,0,0,0,1,0,2.509875319489543,-1.4161662388219367,1.440585509482315,0.33347142492029025,-1.5147303314130838,-0.7364923288372478,-0.9753779094824315,-0.5648815735563049,0.21796249899707335,-1.4584529185989532,-1.218848253293491,-0.4283052050766221,-0.34103547289775876,0.31059482753819573,0.5693700986087207,-0.4301062238858265,-0.06962074098739071,0.4545419753492049,0.35189827554457737,0.29620734905420126,-0.8599147052822996,1.4988634538581205,1.8181975180637848,-0.5467356972807739,-0.8105560148122634,Senior,High,High
30822.0,1,0,92,3,9,13,2,12,12,1,1,0,3,7,0,0,0,0,0,0,0,51,4,10.2,2,57,0.043010752688172,0.0016546085715212,380,2013,6,0,0,1,0,0,0,0,1,0,0,-3.1079826020064494,1.0918287364899166,-1.459055590263817,-0.41641357397766554,0.8727018596190208,-1.2032048352617766,-0.023978204848666265,1.4069274690806624,-0.8815716488115696,0.5963269230376527,-0.3198334427471416,0.528515743874548,-0.12537168021166517,-0.4691558342566026,-0.0957578333071997,-0.29891870043661223,-0.5332587211276381,-0.06154495700043303,-0.2506068755502539,-0.4712066269743289,0.5011017980750694,-0.451377357666496,0.20349063990413782,0.933249944158259,0.20867637154592367,Middle_Age,Low,Low
33581.0,2,0,38,11,0,5,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,17,3,4.25,3,57,0.0769230769230769,0.0005062235721517,537,2013,1,0,0,0,0,1,0,1,0,0,0,-4.149395466098873,0.1768185717800152,-0.03332880861732836,1.1308000110083594,-0.464322508642663,1.0498512326408178,1.2605983004093892,0.689348977436479,0.1907996893636958,-1.1966761938145063,-0.43059267794524936,-0.7654448462585017,-0.5645750398079429,-0.3123977886240566,-1.074855345469453,0.487137903701007,0.7466467538083121,-1.1751263277589554,0.40958663252950794,-1.7293310120220164,0.08290271810056664,-0.1970472687592954,0.2813675564679482,0.8718248276515101,-0.7502215039177604,Middle_Age,Low,Low
19986.0,1,0,74,3,6,5,0,2,6,1,0,0,3,7,0,0,0,0,0,0,0,22,3,5.5,2,41,0.04,0.0011007154650522,227,2013,11,0,0,1,0,0,0,1,0,0,0,-3.6164898118489806,1.1783700082386925,-1.6637333974353232,-0.43539700324868635,0.5764032996674435,0.43673578948043495,1.9385488477810378,-0.3022094357812109,-0.5058620595369145,0.01252266015655213,-0.24268279209532376,-0.2052994704236465,-0.5745839682977382,-0.16395797207867127,-0.1703813828184444,-0.3324428862411174,-0.6829078409669114,-0.045750463029367146,0.649557814772713,0.810969095872774,0.14267664328339585,0.18227238632566997,0.15689903662925156,0.25444523196619623,0.29316927044899493,Young,Low,Low
27421.0,0,0,14,43,12,96,78,40,55,3,4,1,6,7,0,0,0,0,0,0,0,324,11,27.0,1,72,0.7333333333333333,0.011815330756327,564,2012,12,0,0,1,0,0,0,0,0,0,1,-0.29515468128196953,-1.299375840720229,-1.837022282923492,-0.9266231599804572,-0.6385697190253167,-0.2883196056196031,-0.8828102161311031,-1.568614510871346,-3.3573941241072047,0.3768234570979727,0.16164895987031047,-0.9181429236561609,3.524723161225021,-0.7575773139448454,-2.006519159108248,0.9918789559284426,-1.3885467453725397,-0.7261206100949398,0.815197549701073,1.1112292553968977,0.41134734351087976,0.13355620213864305,0.1438807619702932,-0.26301154128068727,-0.6307995349196784,Senior,Low,Medium
36143.0,1,0,33,12,0,1,0,0,6,1,0,1,2,3,0,0,0,0,0,0,0,19,3,4.75,2,45,0.088235294117647,0.0005256750774679,91,2014,3,0,0,0,1,0,0,0,1,0,0,-3.2713075234312843,3.0871745217211632,0.2161008370074268,0.7454178153668438,-0.8477784636238167,-0.06271304545928265,-1.083138257672202,1.24923898052315,0.8131716871197101,2.405492136482396,-0.16701190424980847,0.2310594564365528,-0.3768717080125657,-0.2764853048513145,-0.3561752525800458,-0.09859832681893897,-0.3460786251665227,-0.10385116416637312,0.5189619227859144,-0.15197212636741014,-0.14738798245693088,-0.02422040040510485,0.15025210752349133,-0.3619463766162163,-0.35354873578719076,Young,Low,Low
10245.0,1,0,32,4,7,7,6,4,13,3,1,2,2,5,0,0,0,0,0,0,0,41,5,6.833333333333333,2,55,0.1515151515151515,0.0040015615850087,410,2013,5,0,0,1,0,0,0,0,1,0,0,-3.1575598067560318,0.9246459919670439,-1.4386768485726944,-0.23765367517358182,0.9887636419558514,-0.15736693578645608,-0.9604363882192694,1.0697629004780966,-0.6458243399767403,0.5882557280226737,-0.7279794378032595,0.4461431194577348,-0.2443502936391688,-0.17515249629438734,-0.6672209800990505,0.12651415519848683,-0.46691127746481065,0.23470403603890005,-0.322652740469978,-0.41877032651699336,0.12866863281664873,-0.14472963806938946,-0.01946800608338073,-0.17134697736503102,-0.23403872751168675,Middle_Age,Low,Low
43795.0,0,1,11,314,11,53,4,3,107,3,7,3,4,7,0,1,0,0,0,0,1,492,14,32.8,2,58,1.1666666666666667,0.0112339026395104,256,2013,10,0,0,0,1,0,0,0,0,1,0,0.0934210809901826,-1.6063427645574504,0.6871299217599491,2.4387087650608104,-0.22530918500729882,-0.6161073834738017,-1.3104582131512335,-2.112174431328287,1.0570414891125057,1.932910155946258,-0.4783106284783213,0.2919985605937676,0.4689529814168652,0.3531378122786709,0.4188169819539919,-0.25686971611752546,-0.5142734664403873,-0.4407945397330271,-0.851950069251352,0.7732573543458173,-0.5107804049031303,2.8852324028238847,-0.6138728922993142,-0.7491626364304498,1.288473938622115,Middle_Age,Medium,Medium
63381.0,0,1,78,571,50,142,33,50,159,4,4,5,13,2,0,0,0,0,0,0,0,1005,22,43.69565217391305,2,66,0.2784810126582278,0.0158562367864693,632,2012,10,0,0,1,0,0,0,0,0,1,0,2.7587200836890324,-2.394053898730886,-0.09262352753219284,-2.2636470434665097,0.15826994344105558,-1.7866214176757245,-0.057610715804576544,-0.9002128330116062,0.11632717102799683,-0.2546967631236034,-0.6635744677462584,-0.10789422552342572,0.12273239792594211,-0.047359545470225375,0.8569000334002864,-0.6248749926527202,-0.18583587523220033,0.7362204474381078,0.26806433322580275,-0.012004897558419053,-0.4182137631010381,-0.4070344155149871,0.605077731011072,-1.0752410135009576,0.48787677134897683,Senior,High,High
38823.0,0,1,56,70,0,11,2,8,23,1,2,1,3,6,0,0,0,0,0,0,0,114,6,16.285714285714285,2,77,0.1052631578947368,0.0029363280445085,668,2012,8,0,0,1,0,0,0,0,0,1,0,-2.0526431174556357,-1.2307212376850927,-0.6840613345148281,-0.8429032803894548,-0.05351844706590604,-1.9611167640267217,-0.16390141789327367,-1.9072819952515196,-1.2462639772540087,-0.13169524705518984,-0.7885258242617266,-0.7972696485265119,0.12407993350766651,-0.3286357963594241,0.6836888658225021,-0.1955172992970938,-0.25099272373558235,0.8912653100168922,-1.4561865490743982,-1.046494677031763,0.08909354343398315,-0.4773706660610101,0.10080234099155128,-0.04493972038638835,-0.2799449917491306,Senior,Low,Low
83664.0,1,1,57,866,21,151,28,21,86,3,2,2,12,5,0,0,0,0,0,0,0,1173,16,69.0,3,58,0.2758620689655172,0.0140201996055698,417,2013,5,0,0,0,0,1,1,0,0,0,0,1.2709398449916496,-1.6193135364537212,1.9735206720584721,0.31267576188699053,-0.49906707589932514,-0.8160629785826602,-0.10920298545906916,1.3484048666249977,-0.3200129300436623,-0.97962970364631,1.7331549106812885,-0.4823632595217962,-1.9467676670665393,1.0188475191010908,-0.519352426489199,0.2157927919678711,1.2757985855428913,-0.38569811061866816,1.2432129658712907,-0.07446066644128638,-1.0937076597599034,-0.2234185977245353,0.9363089988394183,0.014501402582328012,-1.0597147261752116,Middle_Age,High,High
90300.0,0,0,7,594,134,786,33,134,57,0,5,6,8,1,0,0,1,0,0,0,0,1738,19,86.9,1,47,2.375,0.019246741453583,177,2014,1,0,0,1,0,0,0,0,0,1,0,5.702482908920263,3.6058210277774183,0.2735907980829246,-0.5585028331820013,0.9216693888556458,-0.34808641332978946,-0.9279860459958096,-1.3809811234595286,1.0318965022444049,-0.596167056418097,-1.2249514504193086,-0.45897544491765085,-0.7416020345877812,0.09789257628031055,-0.8745709820974364,0.4040978851098352,0.9888402399438153,-0.6653217168448846,0.11164449436247655,-0.26046815780890004,-2.318042554595346,-0.9676011202684881,0.42329646696032086,0.7543364235804634,0.29800827716205514,Young,High,High
62499.0,1,0,0,140,4,61,0,13,4,2,3,1,6,4,0,0,0,0,0,0,0,222,10,20.181818181818183,2,47,10.0,0.003552,202,2013,12,0,0,0,1,0,0,0,0,1,0,-1.2853753910043075,0.5263801419224744,0.011088896165508257,0.7537252470260095,-1.9461485007837682,1.6467975282509864,-2.9254698632515983,-3.142486120238972,1.006697599053249,1.4825916770347087,-1.6752991107603052,-0.02992703234062491,-1.627803679065057,-0.014104383286402176,-0.3733118245729529,-0.3914090731830684,-0.19285553187541066,0.010805840819858421,1.4967950305701243,1.5965742894299353,0.34413436913924905,-1.0382884029609118,0.5378013244181429,1.6972546114423164,0.6734887980609037,Young,Medium,Medium
74293.0,0,0,66,375,152,335,93,91,81,1,5,4,6,2,0,0,0,0,0,0,0,1127,15,70.4375,1,33,0.2238805970149253,0.0151694618677147,56,2014,5,0,0,1,0,0,0,0,1,0,0,3.203757487073391,3.2870350917189546,-0.8108286540380617,-2.0215164353093567,0.754762937922415,-0.29291906243479005,-0.7619264999692333,1.9132864439791644,0.10308611989266127,0.19458811172698146,-0.19067017984488524,1.0348060551972948,-0.22092653654561653,-0.04675449087947864,-0.10668815098449211,-0.5971454262384617,-0.03989281332467705,-0.5326396713342694,1.1656143182353786,0.10416245067704283,-0.3593345291210947,1.2258209437276986,-0.1556797116359193,0.2740777973810541,0.0022489004757089053,Young,High,High
51012.0,0,0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,0,209,9,20.9,1,80,0.1034482758620689,0.0040969948836571,437,2013,4,0,0,0,0,1,0,1,0,0,0,-1.1241740237740987,0.4341712989040332,0.5971928898819959,0.4204359966025489,-1.8947326268091798,0.06961478967087159,1.7111545556726764,0.4214150354423919,-1.5875664533580591,-0.9826941437201022,-0.18415555978010775,-0.38598501303374505,0.499533715450659,0.4897868413287655,0.8998022532428707,0.4126078355177654,-0.7645043887340327,-0.5061721694564157,-1.0631770826014464,-1.5313264076981248,1.0326019778616795,-0.09817211310045225,0.2561189701178972,0.571731191638729,0.593944432304944,Senior,Medium,Medium
70777.0,0,1,80,554,35,113,0,7,78,3,5,3,12,3,0,0,0,0,0,0,0,787,20,37.476190476190474,2,58,0.2469135802469135,0.0111192743507869,124,2014,2,0,0,0,1,0,0,1,0,0,0,1.2110240660314506,0.413364926905803,3.038989733269986,-0.6132039859571261,-0.8700353948721299,0.7305074734228639,1.1738979346281488,0.5809406552897003,1.2613529712552587,1.9628186554610814,0.3082315419480124,0.32517981199406565,0.589622700146662,0.6079630554337098,1.0721242042089922,-0.12268336071090864,-0.42222066558554183,-0.375801792545745,0.4397482855229978,-0.11086615243566439,-0.31034121006792986,-0.577733156714105,0.19298256129930594,-0.8483994608384259,0.2930524635485131,Middle_Age,High,Medium
68682.0,0,0,56,919,0,505,99,30,45,1,4,9,10,2,0,0,0,0,0,0,0,1598,23,66.58333333333333,1,35,0.4035087719298245,0.0232663104407204,266,2013,10,0,0,0,0,1,0,0,0,1,0,3.8958891501712873,0.7659246269837953,-0.18247087261991454,0.1379870925298357,-2.2353959139475155,-1.3416957069315978,0.17210932933673184,0.27866834877678914,0.8584603790457144,-1.8064734456459635,-1.6519663949581223,-0.18870936981650643,-1.264481604531784,0.8041488945443438,-0.01790588916687718,0.20198340690069475,-0.9506121701930113,-0.13196259657383883,1.17550990315476,1.317875299880824,-0.44915452868641637,-0.2837411701328141,0.05822653632813008,-0.8512132983043619,-0.5165140390975727,Young,High,High
43824.0,1,1,18,96,1,42,12,3,32,4,3,1,4,8,0,0,0,0,0,0,0,186,8,20.666666666666668,3,55,0.4210526315789473,0.0042441528807758,652,2012,9,0,0,1,0,0,0,1,0,0,0,-2.5029929957062307,-2.402078014345696,-0.9212265843626782,-0.5766441254177612,1.0356634027324882,1.2487787081953625,0.9073878450884877,-0.6789658975398805,-0.46403659765168576,0.20746659079068902,-0.4959403080933351,-0.3263189356321257,-0.5634604196631944,-0.6054825957870594,-0.48466683329333604,-0.2885884043025868,0.39408709584199864,0.26062074371401645,0.03664162606965395,-0.26907475789925067,-0.47175694348828484,-0.1679012016373746,0.12461633262287944,-0.3804391810089162,-0.673373578686742,Middle_Age,Medium,Medium
15345.0,1,0,51,5,2,16,3,2,19,2,1,1,2,8,0,0,0,0,0,0,1,47,4,9.4,2,42,0.0769230769230769,0.0030626873452365,667,2012,8,0,0,1,0,0,0,0,0,1,0,-3.11647950801736,-0.6676037414907862,-3.295734237504365,0.7229578590970472,0.9670226053011014,-1.1053665535616537,-0.4750524138739044,-1.2885538201649354,0.31450421854375543,-0.5179655161783278,-0.8234789116921662,-1.0661409263540043,-0.39383215926710796,-0.10350900204779534,-0.48986100069837424,0.1640596062356207,-0.37590506361951037,-0.8727242684582177,-0.3390824823071274,-0.72712619094546,-0.01903792445942268,-0.12745495583892757,-0.4038758562718031,-0.8461897887393517,0.8373424988625172,Young,Low,Low
23442.0,1,0,71,2,0,6,8,6,5,1,1,0,3,7,0,0,0,0,0,0,0,27,4,5.4,2,39,0.0555555555555555,0.0011517297274239,552,2012,12,0,0,1,0,0,0,0,1,0,0,-3.3050101408971124,-0.017000022211554784,-3.3297645807809366,-0.23123225013648946,0.4021191739613709,-0.9783880328132769,0.07020904040214894,0.9352310495251028,-1.061470302173632,0.6123454276901429,-0.5981964095837689,0.6687388191488739,-0.8973513617301815,-0.7292191559515706,-0.14705472232757621,-0.6531811890904824,-0.6560752669334811,0.014982368585736008,0.42677928004195564,0.5037816365423059,0.10978566689666844,-0.468695776552796,0.21174243801582818,0.32783169668914686,-0.31610630423090585,Young,Low,Low
14515.0,1,0,71,6,4,9,6,36,35,4,2,2,3,7,0,0,0,0,0,0,1,96,7,12.0,2,46,0.0972222222222222,0.006613392119041,597,2012,11,1,0,0,0,0,0,0,0,1,0,-2.485671641992779,-1.260535532690148,-3.218040225808743,0.7411363385055362,-0.9348532549613207,-0.9541520768567561,-0.4896040122432137,-1.2308692513920674,2.0906842692179883,-1.4797093938536745,1.2861328834845633,0.5422375721223198,0.09709962045089206,-1.1053952415798265,-1.0398514838544897,-0.002643171364635592,-0.7296600729592218,0.09004384038240744,-0.6998525929624562,-0.2876551664238988,0.22894975189358502,-0.08982261272339102,-0.4974522997896856,-0.7689712162027011,1.8846735854324315,Young,Low,Low
31395.0,1,1,80,23,1,25,0,8,7,4,2,1,3,6,0,0,0,0,0,0,0,64,6,9.142857142857142,3,70,0.074074074074074,0.0020384762390113,463,2013,3,1,0,0,0,0,1,0,0,0,0,-3.255746203431797,-0.9654498963897644,0.7620510427244889,-0.29939689794539387,-0.24671678598303765,-0.8032076642336777,-0.3181783956525726,0.04662248428175998,0.6092609930376129,-0.7953466510577403,4.064312397562422,0.7604063673126522,-0.5281423762192735,0.1649670027376758,-1.1638345666972891,0.6368239022424194,0.4218843581536413,0.9328801427728942,-1.133529104035707,-0.7935636300834108,-0.08062036819598888,-1.0531285604696707,-0.037507595758312966,0.47947812033711656,0.21545073054872366,Senior,Low,Low
75276.0,0,0,2,610,105,125,137,42,21,1,9,4,9,5,0,0,0,0,0,0,0,1040,22,45.21739130434783,1,61,7.333333333333333,0.0138156408996107,640,2012,9,0,0,1,0,0,0,0,0,1,0,3.4672351969404684,-0.9895049420027289,-1.388139107338936,-1.4077275335913633,-0.5859513814757906,0.8760444880596375,-2.4711230273043983,-3.011313631009802,-0.7627528381474761,-0.4884154667643055,-1.7510301181550993,0.5723566711441925,-0.6733503184980133,0.4772976507293058,0.4148390307876772,-0.11276609974090475,0.04236270737204404,-0.8451670543964857,0.19905651312286024,-0.03898611189133617,0.5397369383790492,-0.6141077977867536,-0.48343819721433035,1.7336704178984332,-0.43231000847781687,Middle_Age,High,High
42373.0,1,1,83,67,5,61,3,8,19,5,2,1,5,5,0,0,0,0,0,0,0,163,8,18.11111111111111,3,52,0.0952380952380952,0.0038466984471609,318,2013,8,0,0,1,0,0,0,0,1,0,0,-2.5450251288026844,-0.625976576809027,0.021736101839518487,-0.8167154433849904,1.4098075407912685,-0.8830764733348754,-0.2979169610627326,1.834839539565657,-0.13580847347645833,0.6444003598365318,-0.4255741815021843,0.6956673806846291,-0.531871915373533,-0.9706507162355444,-0.5166077964456368,-0.7097574387446262,0.08959763083809767,0.740744945826572,0.35720210555364684,0.41069124117902767,-0.01758563009095709,-0.5706509622268386,-0.010880734704829061,-0.13898897409215077,0.408014488750001,Middle_Age,Medium,Medium
30507.0,0,0,29,65,36,74,38,20,110,1,5,1,4,7,0,0,0,0,0,0,0,343,10,31.181818181818183,1,66,0.3333333333333333,0.0112429526681526,475,2013,3,0,0,1,0,0,0,0,0,1,0,-0.5153922869454428,0.5744749035336159,-0.9494867047399037,-1.0643396092548445,0.47315768367557154,-0.875452764899937,-0.9726353028934489,-1.614928970548912,-0.16673673225698907,-0.480918599596592,-0.8012053993905532,-0.23879962109874964,0.9727430720612498,1.1210496361782791,0.6757156770961935,0.3527872177332439,-0.8173307418085295,-0.7561158042868058,-1.099502419667822,-1.2077638503337762,0.2635745569721151,0.8287231388220643,0.9429462451669358,-0.112863122993559,-0.23274303538160473,Senior,Low,Medium
55521.0,1,2,11,416,0,26,0,0,4,9,6,3,6,7,0,1,0,0,0,0,1,446,15,27.875,4,71,1.25,0.0080328518425128,250,2013,10,0,0,0,0,1,0,0,1,0,0,-1.1457455818112772,-4.099214075265776,2.813752326753667,3.087442992994641,0.9552799087151237,0.2089332352028939,-1.624695046494747,1.7291511431104356,-0.284020990095482,0.05488184484527157,-0.8620565204350231,1.3761238430057132,-0.7864067696673918,-1.4555378470505635,-1.3186692550313126,-0.5769820205947694,1.2027276703795153,0.5371725609332543,-0.44887615010368165,0.8285161683195299,-0.40472311185602644,2.1232037106075174,-1.9352092231166091,-0.5637098627949635,1.3300560566930373,Senior,Medium,Medium
48006.0,1,1,55,23,0,11,3,2,2,1,1,0,3,6,0,0,0,0,0,0,0,41,4,8.2,3,61,0.0714285714285714,0.0008540421188576,20,2014,6,0,0,1,0,0,0,1,0,0,0,-3.437926307538046,1.3792635222125884,1.5994501828137826,-0.6179586209699072,1.2744194061907725,0.6972023581225615,1.1802428089103256,-0.19265588673456557,-0.4747670509418293,0.09557765124028261,-0.07486333769291907,-0.43868217967925,-0.24641358912480185,-0.718335924133514,-0.20721967403909644,-0.47038542251449234,0.2818092722478595,0.6431666367094515,0.03629415041465869,0.18116139954972543,-0.1219736835363609,0.2006542491413986,0.038928447587803616,0.2157589504699023,0.22373865189698813,Middle_Age,Medium,Low
